post_id,titulo,url,fecha,bloque_origen,grupo_depurado,tema_normalizado,categoria,punto_extraido,fragmento_soporte,aplicacion_a_mi_caso,tipo,riesgo,confianza,validar_con_asesor,documentacion_recomendada,accion_recomendada,pregunta_asesor,prioridad_revision,observaciones
224,Directo y al grano!,https://fiscalizarte.substack.com/p/directo-y-al-grano,2024-01-15T15:58:32.989Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Intereses hipotecarios,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","y gastos de financiación. Si has comprado el inmueble con hipoteca, puedes incluir como gasto deducible los intereses pagados al banco (encontrarás este importe en el justificante del banco de cargo de cuota del préstamo, donde aparece separada la parte de devolución y los intereses).",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
88,"🏠💸 ERROR FRECUENTE EN RENTAS DE INMUEBLES: ""Se me olvidaron los gastos de reparación el año pasado... ¿Y ahora qué?",https://fiscalizarte.substack.com/p/error-frecuente-en-rentas-de-inmuebles,2025-07-30T11:40:13.252Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,Declarar correctamente el rendimiento del alquiler en IRPF según el criterio explicado en el post.,rendimientos del capital inmobiliario,Puede afectar a cómo montas tu cálculo anual del alquiler por habitaciones.,Fiscal,Medio,Media,Sí,Resumen anual de ingresos | Relación de gastos,Revisar si este criterio encaja con tu forma de declarar el alquiler.,¿Cómo debo aplicar este criterio de rendimiento neto/reducido en mi caso?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
88,"🏠💸 ERROR FRECUENTE EN RENTAS DE INMUEBLES: ""Se me olvidaron los gastos de reparación el año pasado... ¿Y ahora qué?",https://fiscalizarte.substack.com/p/error-frecuente-en-rentas-de-inmuebles,2025-07-30T11:40:13.252Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.",Los gastos de reparación y conservación son deducibles,Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
61,"🧾 ¿Comprar, reformar y vender pisos como autónomo o como persona física? La clave fiscal que puede cambiar tu rentabilidad",https://fiscalizarte.substack.com/p/comprar-reformar-y-vender-pisos-como,2025-10-22T07:37:13.241Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Persona física vs sociedad,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,E incluso amortizaciones si conservas el inmueble,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
61,"🧾 ¿Comprar, reformar y vender pisos como autónomo o como persona física? La clave fiscal que puede cambiar tu rentabilidad",https://fiscalizarte.substack.com/p/comprar-reformar-y-vender-pisos-como,2025-10-22T07:37:13.241Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Persona física vs sociedad,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.","“En el curso se recomienda darse de alta como autónomo con actividad económica para deducir gastos de conservación y reparación. Pero entonces la ganancia tributa en la base general… y eso implica pagar mucho más que si tributa como ganancia patrimonial en la base del ahorro, ¿no?",Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
84,#Clase 15: Cuestiones Comunes a los gastos deducibles.,https://fiscalizarte.substack.com/p/clase-15-cuestiones-comunes-a-los,2025-08-10T07:47:41.078Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,"día del año, que efectivamente ha estado alquilado. Y esto es muy fácil, yo cojo el importe del gasto, de la amortización, que voy a meter como gato de dudosible, y veo el número de días que he tenido alquilado ese episod y lo he dividido el 3665, y si yo tengo",Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
84,#Clase 15: Cuestiones Comunes a los gastos deducibles.,https://fiscalizarte.substack.com/p/clase-15-cuestiones-comunes-a-los,2025-08-10T07:47:41.078Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.",protosolotó a cargar el suelo y tarde un meí me dio un reparar porque la empresa que me hace la reforma o la reparación pues me da cita de aquí un meí meí meí meí entre arrenamientos aunque no te ha ilchido a del imueble de ese meí meí meí meí los gatos de re,Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
84,#Clase 15: Cuestiones Comunes a los gastos deducibles.,https://fiscalizarte.substack.com/p/clase-15-cuestiones-comunes-a-los,2025-08-10T07:47:41.078Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Prueba documental,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","y repararlo como gasto de un siglo porque va a tener problemas, te va a llevar una comprobación te va a pedir factura, va a la vez que ha pasado un plazo de tiempo muy exterso y te van a guitarlo a estos que te ha imputado, así he chamalando cosas prudencia",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
29,#Clase 25: 100% IRPF en alquiler: la letra pequeña que te interesa de verdad.,https://fiscalizarte.substack.com/p/clase-25-100-irpf-en-alquiler-la,2026-01-15T17:01:13.763Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,Declarar correctamente el rendimiento del alquiler en IRPF según el criterio explicado en el post.,", ¿vale? Y, pues, Tengo una serie de gastos que ya sabéis que os podéis deducir para llegar a lo que sería el rendimiento neto antes de aplicarme la reducción, ¿vale? ¿Cuáles son estos gastos? Una comunidad de 720 euros, un seguro de impago de 384 euros, ¿vale? No l",Puede afectar a cómo montas tu cálculo anual del alquiler por habitaciones.,Fiscal,Medio,Media,Sí,Resumen anual de ingresos | Relación de gastos,Revisar si este criterio encaja con tu forma de declarar el alquiler.,¿Cómo debo aplicar este criterio de rendimiento neto/reducido en mi caso?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
29,#Clase 25: 100% IRPF en alquiler: la letra pequeña que te interesa de verdad.,https://fiscalizarte.substack.com/p/clase-25-100-irpf-en-alquiler-la,2026-01-15T17:01:13.763Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,"inmueble de 300, ¿vale? Unos gastos de reparación y conservación que me he podido deducir de 500 euros y una amortización fiscal, ¿vale? Esto iría aquí, ¿vale? De 4.500 euros anuales. Pues la simple diferencia entre ingresos y gastos, obtengo lo que sería el re",Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
29,#Clase 25: 100% IRPF en alquiler: la letra pequeña que te interesa de verdad.,https://fiscalizarte.substack.com/p/clase-25-100-irpf-en-alquiler-la,2026-01-15T17:01:13.763Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.","engo un seguro de hogar de 150 euros, tengo un IBI, un impuesto a bien inmueble de 300, ¿vale? Unos gastos de reparación y conservación que me he podido deducir de 500 euros y una amortización fiscal, ¿vale? Esto iría aquí, ¿vale? De 4.500 euros anuales. Pues",Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
29,#Clase 25: 100% IRPF en alquiler: la letra pequeña que te interesa de verdad.,https://fiscalizarte.substack.com/p/clase-25-100-irpf-en-alquiler-la,2026-01-15T17:01:13.763Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Contrato / anexos,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","Si tienes un alquiler (o vas a renovar contrato), esto te interesa porque es una decisión que te afecta",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
76,… esto es lo que te estás perdiendo...,https://fiscalizarte.substack.com/p/esto-es-lo-que-te-estas-perdiendo,2025-08-31T07:55:00.694Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,🏠 Cómo se calcula la amortización fiscal de un inmueble heredado,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
76,… esto es lo que te estás perdiendo...,https://fiscalizarte.substack.com/p/esto-es-lo-que-te-estas-perdiendo,2025-08-31T07:55:00.694Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.","Para que lo tengas claro, aquí va una muestra de lo que está en preparación (y que solo verás si eres suscriptor premium):",Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
76,… esto es lo que te estás perdiendo...,https://fiscalizarte.substack.com/p/esto-es-lo-que-te-estas-perdiendo,2025-08-31T07:55:00.694Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","No es tan sencillo como aplicar el 3% sobre el valor catastral. Te explico los matices, cómo se calcula según el momento de adquisición y qué documentación es clave para no tener problemas con Hacienda.",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
127,#Clase 9: La Amortización Fiscal del Inmueble,https://fiscalizarte.substack.com/p/clase-9-la-amortizacion-fiscal-del,2025-04-27T06:01:32.872Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,La clase 9 del curso sobre fiscalidad inmobiliaria la dedico a conocer los aspectos tributarios de la amortización fiscal del inmueble.,Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
127,#Clase 9: La Amortización Fiscal del Inmueble,https://fiscalizarte.substack.com/p/clase-9-la-amortizacion-fiscal-del,2025-04-27T06:01:32.872Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.","sabe que se tiene que sumar notaría, registro, comisión inmobiliaria, comisión de personal shopper, si va con factura, todo eso se suma. Pues imaginaros que en vez de meter 30, que es lo que realmente me gasta, he metido 18. Pues que veáis que pierdo. Pierd",Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
6,#Clase 30: Clase BOMBA: así realizo una auditoría fiscal-patrimonial de un inversor de mi comunidad.,https://fiscalizarte.substack.com/p/clase-30-clase-bomba-asi-realizo,2026-04-29T11:09:59.625Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Amortización,Fiscal,Revisar si el post aporta criterio útil sobre amortización del inmueble o del mobiliario.,"caso FER, unos ingresos anuales en IRPF y dentro de esos rendimientos de capital inmobiliario yo declaro una amortización fiscal, que ya en diferentes clases he hablado de ella y sabéis cómo se calcula, pues yo lo que os recomiendo aquí como inversores es que v",Puede ayudarte a no perder deducción o a no aplicarla mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar ficha separada de amortización si este criterio aplica.,¿Cómo debo calcular esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
6,#Clase 30: Clase BOMBA: así realizo una auditoría fiscal-patrimonial de un inversor de mi comunidad.,https://fiscalizarte.substack.com/p/clase-30-clase-bomba-asi-realizo,2026-04-29T11:09:59.625Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Reparación vs mejora,Fiscal,"Distinguir correctamente gasto deducible, reparación o mejora según el criterio del post.","dole la estrategia que considero que fiscalmente y en base a su objetivo es la más acorde y posibles pautas o mejoras. Ahora os compartiré también el informe para que lo podáis ver. Pero bueno, empezamos. En este caso se trata de un inversor que se llama F",Útil para clasificar facturas y evitar errores ante Hacienda.,Fiscal,Alto,Media,Sí,Factura detallada | Presupuesto | Fotos antes/después,Clasificar la factura afectada antes de meterla en renta.,¿Este gasto concreto encaja aquí o debería ir con otro tratamiento fiscal?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
6,#Clase 30: Clase BOMBA: así realizo una auditoría fiscal-patrimonial de un inversor de mi comunidad.,https://fiscalizarte.substack.com/p/clase-30-clase-bomba-asi-realizo,2026-04-29T11:09:59.625Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Suministros / comunidad / IBI / seguros,Documental,"Conservar documentación probatoria suficiente para defender ingresos, gastos o criterio fiscal.",El problema es estructurar bien para seguir creciendo sin comerte una factura fiscal innecesaria.,Sirve para blindar una futura comprobación.,Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar el soporte probatorio vinculado a este criterio.,¿Qué soporte adicional conviene conservar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Cada idea incluida exige soporte literal localizado."
188,¿Persona física o sociedad? La gran pregunta en inversión inmobiliaria,https://fiscalizarte.substack.com/p/persona-fisica-o-sociedad-la-gran,2024-12-29T19:30:32.019Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Alquiler por habitaciones,Fiscal,"Si el análisis afecta a IRPF frente a Impuesto sobre Sociedades, debe validarse con números reales y no con reglas generales.","ario, aquí está la diferencia clave: ¿Qué implica esto? Persona física : Pagas más impuestos (hasta el 47% de IRPF), pero lo que ganas está directamente en tu bolsillo. No tienes que lidiar con la gestión de una sociedad ni con sus obligaciones contables",Te ayuda a evitar decisiones por titulares y centrarte en el impacto fiscal real de tu alquiler.,Fiscal,Alto,Media,Sí,Borrador renta | Escenario de tributación | Flujo de caja anual,Preparar comparativa numérica antes de valorar un cambio de estructura.,¿Qué diferencia fiscal real tendría en mi caso tributar este alquiler por habitaciones como persona física frente a sociedad?,Alta,"Añadido en v2 solo para el ID 188, usando soporte literal del post y sin rescrapeo."
188,¿Persona física o sociedad? La gran pregunta en inversión inmobiliaria,https://fiscalizarte.substack.com/p/persona-fisica-o-sociedad-la-gran,2024-12-29T19:30:32.019Z,A_NUCLEO_DIRECTO,A_NUCLEO_DIRECTO,Persona física vs sociedad,Fiscal,"La elección de estructura puede afectar a deducciones, operativa y riesgos con Hacienda, por lo que no debe tratarse como una simple cuestión de tipo impositivo.","s Imagina que tienes 10 inmuebles que generan ingresos brutos de 72.000€ al año (7.200€ por inmueble). Tienes gastos deducibles como IBI, comunidad y seguros, que suman 12.760€ anuales en total. En este escenario, aquí está la diferencia clave: ¿Qué implica esto? Per","Útil para revisar no solo cuota fiscal, sino también complejidad, prueba documental y defensa ante Hacienda.",Fiscal,Alto,Media,Sí,Contratos | Facturas | Criterios de imputación | Escenario operativo,Valorar estructura solo junto con obligaciones formales y riesgos de comprobación.,¿Qué riesgos prácticos y diferencias en gastos deducibles tendría mi caso si siguiera como persona física frente a una sociedad?,Alta,"Añadido en v2 solo para el ID 188, usando soporte literal del post y sin rescrapeo."
34,Pagas el 100% de la hipoteca… pero Hacienda solo te deja deducir el 33%.,https://fiscalizarte.substack.com/p/pagas-el-100-de-la-hipoteca-pero,2026-01-07T08:47:54.863Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Amortización,Fiscal,El post aporta criterio sobre gastos deducibles o su defensa documental.,gunda. Hacienda no te está diciendo que no pagues. Te está diciendo: “me da igual quién pague; tú solo puedes deducirte lo que corresponde a lo que es tuyo ”. Requisitos rápidos (porque aquí la gente se lía) Esto afecta sobre todo al régimen transitorio de,Te sirve para decidir qué gastos meter y cómo defenderlos.,Fiscal,Alto,Media,Sí,Facturas | Justificantes bancarios | Explicación de vinculación,Revisar este criterio antes de incluir gastos discutibles.,¿Este criterio me permite deducir este tipo de gasto en mi caso o aumenta riesgo?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
34,Pagas el 100% de la hipoteca… pero Hacienda solo te deja deducir el 33%.,https://fiscalizarte.substack.com/p/pagas-el-100-de-la-hipoteca-pero,2026-01-07T08:47:54.863Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Amortización,Fiscal,"El post aporta criterio útil sobre amortización de inmueble, mobiliario o accesorios.","a deducción por vivienda habitual va por titularidad, no por quién paga . Si en el Registro eres dueña al 33,33% , deduces 33,33% . Aunque hayas pagado tú el 100% del préstamo. (Consulta V1533-25 , 26/08/2025; publicado 23/12/2025 en la AEAT/DGT.) El “",Puede ayudarte a no perder deducciones o a no aplicarlas mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar o revisar ficha de amortización si aplica.,¿Cómo debo aplicar esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
34,Pagas el 100% de la hipoteca… pero Hacienda solo te deja deducir el 33%.,https://fiscalizarte.substack.com/p/pagas-el-100-de-la-hipoteca-pero,2026-01-07T08:47:54.863Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Alquiler por habitaciones,Fiscal,"El post aporta criterio sobre reducción, vivienda habitual o límites para aplicarla.","Escena típica de 2001: Quieres comprarte tu vivienda habitual. El banco te mira y te suelta: “Vale… pero tus padres dentro. En la escritura y en la hipoteca. Si no, no hay préstamo.” Tú tragas. Pasan l",Te sirve para detectar cuándo una reducción puede ser defendible y cuándo no.,Fiscal,Alto,Media,Sí,Contrato | Prueba de uso/residencia | Histórico de inquilinos,Validar este criterio antes de aplicar una reducción en renta.,¿Puedo aplicar esta reducción en mi caso de alquiler por habitaciones o no es defendible?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
34,Pagas el 100% de la hipoteca… pero Hacienda solo te deja deducir el 33%.,https://fiscalizarte.substack.com/p/pagas-el-100-de-la-hipoteca-pero,2026-01-07T08:47:54.863Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Amortización,Documental,El post exige soporte documental concreto para defender el criterio ante Hacienda.,"ones útiles: 1) Aceptar la realidad y no pelearlo Si no vas a cambiar la titularidad, deja de perder energía: Hacienda te lo va a limitar. 2) Cambiar titularidad (pero ojo con el “timing” fiscal) Si te haces con el 100% ahora (por ejemplo, comprando la parte de","Sirve para blindar ingresos, gastos y criterios si Hacienda revisa.",Documental,Medio,Media,No,Facturas | Contratos | Extractos bancarios,Guardar soporte probatorio ligado a este criterio.,¿Qué documentación adicional conviene guardar para defender este punto?,Media,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
1,#Clase 32: El régimen fiscal que puede ahorrarte una hostia de impuestos al aportar tus inmuebles a una sociedad.,https://fiscalizarte.substack.com/p/clase-32-el-regimen-fiscal-que-puede,2026-05-18T15:13:24.320Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Persona física vs sociedad,Fiscal,El post aporta criterio sobre gastos deducibles o su defensa documental.,omo rendimiento de capital inmobiliario contratando a esa persona jornada completa cuyo sueldo me voy a poder deducir en esos rendimientos de actividades económicas y una vez que haya cumplido esos tres años aporto una rama de actividad económica a una soci,Te sirve para decidir qué gastos meter y cómo defenderlos.,Fiscal,Alto,Media,Sí,Facturas | Justificantes bancarios | Explicación de vinculación,Revisar este criterio antes de incluir gastos discutibles.,¿Este criterio me permite deducir este tipo de gasto en mi caso o aumenta riesgo?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
1,#Clase 32: El régimen fiscal que puede ahorrarte una hostia de impuestos al aportar tus inmuebles a una sociedad.,https://fiscalizarte.substack.com/p/clase-32-el-regimen-fiscal-que-puede,2026-05-18T15:13:24.320Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Persona física vs sociedad,Fiscal,"El post aporta criterio útil sobre amortización de inmueble, mobiliario o accesorios.","s digo que hay que hacer y ha decidido que sí. que amortiza este coste fiscal en pocos años y a partir de esa amortización empezará a ahorrar impuestos. La pregunta de la clase de hoy, ¿es posible que Rubén se ahorre esos 8.164,50 euros? O alguno de vosotros que",Puede ayudarte a no perder deducciones o a no aplicarlas mal.,Fiscal,Alto,Media,Sí,Escritura/compra | IBI con valores | Facturas mobiliario,Preparar o revisar ficha de amortización si aplica.,¿Cómo debo aplicar esta amortización en mi caso concreto?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
1,#Clase 32: El régimen fiscal que puede ahorrarte una hostia de impuestos al aportar tus inmuebles a una sociedad.,https://fiscalizarte.substack.com/p/clase-32-el-regimen-fiscal-que-puede,2026-05-18T15:13:24.320Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Alquiler por habitaciones,Fiscal,"El post aporta criterio sobre reducción, vivienda habitual o límites para aplicarla.",un 25% del impuesto sobre sociedades igualmente ingresos menos gastos como el IRPF pero sin poder aplicar las reducciones por vivienda habitual no obstante hay inversores que le interesa invertir a través de una patrimonial. Pero principalmente hay un problem,Te sirve para detectar cuándo una reducción puede ser defendible y cuándo no.,Fiscal,Alto,Media,Sí,Contrato | Prueba de uso/residencia | Histórico de inquilinos,Validar este criterio antes de aplicar una reducción en renta.,¿Puedo aplicar esta reducción en mi caso de alquiler por habitaciones o no es defendible?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
1,#Clase 32: El régimen fiscal que puede ahorrarte una hostia de impuestos al aportar tus inmuebles a una sociedad.,https://fiscalizarte.substack.com/p/clase-32-el-regimen-fiscal-que-puede,2026-05-18T15:13:24.320Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Alquiler por habitaciones,Fiscal,"El post aporta criterio sobre suministros, comunidad, IBI, seguros u otros gastos corrientes del inmueble.","luego el requisito más importante, que es el que no se suele cumplir, ¿vale? Como digo, que la entidad es recibida en España, ¿vale? y que se cuenta al menos con el 5% se suele cumplir fácilmente. Lo que es más complicado de cumplir y ahora lo cuento e","Muy útil para alquiler por habitaciones, donde el reparto o repercusión suele generar dudas.",Fiscal,Medio,Media,Sí,Recibo IBI | Recibos comunidad | Pólizas/recibos | Facturas suministros,Separar y archivar estos gastos con su criterio de imputación.,¿Qué criterio de imputación o prorrateo debo aplicar a estos gastos en mi caso?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
1,#Clase 32: El régimen fiscal que puede ahorrarte una hostia de impuestos al aportar tus inmuebles a una sociedad.,https://fiscalizarte.substack.com/p/clase-32-el-regimen-fiscal-que-puede,2026-05-18T15:13:24.320Z,B_BASE_FISCAL_UTIL,B_BASE_FISCAL_UTIL,Persona física vs sociedad,Fiscal,"El post aporta criterio sobre estructura fiscal, persona física o sociedad, que requiere validación caso por caso.","s asesores tampoco lo explican. Entonces el inversor llega tarde. Llega cuando ya ha acumulado inmuebles como persona física. Llega cuando ya tiene plusvalías latentes enormes. Llega cuando las rentas inmobiliarias se le suman al trabajo, a la actividad económica","Aunque tu caso sea persona física, ayuda a no tomar decisiones de estructura por titulares.",Fiscal,Alto,Media,Sí,Resumen ingresos/gastos | Escenario comparativo | Borrador renta,No cambiar estructura sin contraste numérico y asesoramiento.,¿Tiene sentido en mi caso seguir como persona física o valorar otra estructura sería innecesario?,Alta,"Extracción hecha solo con el texto ya existente del post, sin rescrapeo. Se incluyen solo ideas con soporte literal localizado."
